SMILES	GATS2Z	ATSC0c	SLogP_VSA2	F02[O-O]	GATS2v	GATS1se	ATSC1se	ATSC7c	GATS2se	ATSC1dv	MINssCH2	VSA_EState2	AATS4s	EState_VSA5	ZMIC1	observed	predicted
O=P1(NCCCl)OCCCN1CCCl	0.7523242792563543	-0.8868829796076894	-0.013626443081498527	0.09362179070652231	0.4994793325762819	0.686850308944059	-0.8592580042952079	0.1054649087986965	0.11393096637934844	-1.7289131919169618	0.21546276679654391	-1.1202168381656983	-0.2891744392997619	-0.9209993010949147	-0.6191520598742015	1	1
CC(C)Cc1ccc(C(C)C(=O)O)cc1	-0.16933522941041954	-0.7628915803275864	-1.0880285927236029	0.09362179070652231	0.44458102316048126	-0.37809638316399363	0.3531976500017701	0.29726139716920685	-1.5732056681841553	-0.30176434081378745	1.49117587582185	-0.47423787767426095	-0.5486468459840881	-0.5206491319725838	-0.8090177542220554	1	1
CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O	-1.0019543422582937	3.4431819912279193	1.925134570773724	0.7525408700600461	-0.26091015613571544	-0.29451224988079916	-2.158153780850053	0.2946362133968288	-0.36296778856647527	2.090486030471641	-2.4872154923985623	2.7780350678348427	0.9725992351425493	1.3984855136176126	1.3188055591196464	0	0
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(OC)CC21C	0.17128921827438767	-0.3473939075876534	-0.4775758540106745	-0.5652972886470015	-0.11531383175341803	0.5911305239975541	0.18837302370340947	0.6516420090944502	0.24775967098316895	-0.0027796157401200183	0.7638855899315048	-1.1202168381656983	-0.8099515584305366	-0.12029896285025296	-0.497793677779309	1	1
CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	0.23621168992953698	1.767890574632333	2.624738362162799	0.7525408700600461	0.5516874766763011	-0.280924072554179	-0.00734460605752906	3.6668445596422297	0.35933277270802494	2.774475676913121	-0.9112833384222756	2.343392180829241	-0.2937855321450395	0.454854698352344	2.3269735833137917	0	0
CNCCC(Oc1ccccc1C)c1ccccc1	1.2147038863632869	-0.8775908493258813	-1.0024526353022296	-0.5652972886470015	0.33854571857130816	0.7652468050867025	0.5826033332018957	0.17438748936809256	1.7903496290453842	-0.3170967504669936	1.271778650403222	-1.1202168381656983	-0.8100928827885937	-0.12029896285025296	0.03112379767202816	1	1
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2	0.3174947033733142	-0.16607818269899843	-0.005294570265043879	-0.5652972886470015	-1.0853448500429492	0.4949014059753763	0.3166251800427376	0.900069249993592	1.2316483639605575	0.12632585011628317	0.6883815157025691	-0.9790292768146127	-0.7646386456152049	-0.12029896285025296	-0.7448164816997521	1	1
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	-0.06328275307535192	0.4763004259643839	-0.45866022128686373	0.7525408700600461	0.39111948350855286	-0.5923359605735294	0.3101272798942784	-0.5116349379728923	-0.8817689958181899	-1.4504160853677388	0.22219266234063556	-0.22310622337253808	1.9485901363105664	3.0172530696057565	0.7541001021336723	0	0
CCC1(O)C(=O)CCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1	-1.2893843701908185	-0.20141996572113197	-0.7695744346001558	-0.5652972886470015	-0.9325980045770652	-0.33593141276789273	-0.06564577626790899	-0.4744295228421104	-0.6081113144024507	0.6204713724597253	-0.24752260706821402	0.6959070906382285	0.3547665433683509	-0.9209993010949147	-0.2828798930285577	1	1
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	-0.9240815712982958	-0.3011153038605711	-0.6326148592932537	-0.5652972886470015	-1.397442482248263	-0.8487273030664333	0.3038178925297028	-0.8767917575008484	-0.6497157229550953	1.0049490351707624	0.012540870765974928	1.2466759881244283	0.7763773808976241	0.6898606600346845	-0.5809667975786893	0	0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1	-0.7691757357676631	0.5863321372705128	0.8261395629308276	0.7525408700600461	-1.609587624867816	0.26872895313929784	-0.05666070287709819	-0.4622885604589962	-0.37430088891268093	1.4851037233126454	-0.052816961266444855	0.4498000293067127	-0.28423127154467526	0.22074345880097462	-0.03782270674138398	0	0
O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1	-1.4676284507332409	-0.4928998636490898	-0.7554466273179168	0.09362179070652231	-0.09123854435664076	-1.0814568494642833	0.36096226149649063	0.5394506796924768	-0.7639763936708577	-0.6065527351404589	-1.0526389722387843	-0.45536667250719287	0.2687115074206036	-0.04791859375295598	0.03467876214502819	1	1
O=C(O)Cc1ccccc1Nc1ccc(Cl)cc1Cl	-1.6290267264132772	-0.4957004168674045	-1.0880285927236029	0.09362179070652231	-0.043597261136050024	-0.43825638028433356	-0.018000048181274163	0.11421593704571646	-1.0034094950098056	-0.9846415541884379	-0.7361199553935173	-0.47116187701590717	-0.3529397891302409	-0.9209993010949147	0.09399076560708976	1	1
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	0.4372724292651856	1.5999156227534088	1.4078811007582872	-0.5652972886470015	0.2772341568620109	0.925580079345905	-1.5128454648050957	-0.4783587188137549	0.2145091777145974	-0.14123596565509944	-0.6204634855448034	0.48476862914986985	0.6611467512557851	-0.04791859375295598	0.6723644501921147	0	0
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12	-2.0226839373901595	0.7289876946125794	1.6777287885289964	0.09362179070652231	-0.6679825826724046	-0.27890765399130246	-0.07643611733330394	-0.8379496205646471	-0.6647623420707433	2.5574471453031435	0.1652764032265386	1.9286018293975802	-0.13076102218909832	0.21954883160592228	0.7008882096574562	0	0
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21	0.24130427280489788	-0.4046571012314064	0.6093585828798371	0.09362179070652231	0.4328075942017051	-0.9393388691870999	1.2850300193534299	0.14232879225634046	-0.7177167072359675	-0.5703307222014316	0.3339113477618063	-0.9728676112181645	-0.5902546672626259	-0.21084253928530397	0.01082062838450139	1	1
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	-1.5905050804399141	-0.48678812122538795	-1.0880285927236029	0.09362179070652231	-0.40852080552484327	-0.2887422819358357	0.0692410861756708	0.14271523710623255	-1.1417640380775713	-0.5996988685168536	0.6550052337989468	-0.45410998062072233	0.19826522450494247	-0.9209993010949147	-0.3247991616677819	1	1
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O	-1.6160525425291619	1.3268529462551106	0.7090888087351175	2.0703790287670936	-1.1297391315548406	-0.1425451395601297	-0.6775655178017366	1.3713700742243347	-0.4569194274736496	1.4674574319302207	-0.5124796481194062	1.1691766670305157	0.1280020451906837	-0.4227619455627272	0.31806444543247847	1	1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	-1.1703483897277984	0.3391233754238784	-0.4248437679079574	1.41145994941357	-1.0888630577166036	-1.340680163917955	1.4128519217852133	-1.3569997550989998	-0.4789758588860179	1.1207835210617856	-0.3123946500255687	1.013023389603289	0.8124219548174471	0.900248158085425	-0.20677466374835776	0	0
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12	0.7850674031255581	-0.9753395232979819	-0.6212437123109601	-0.5652972886470015	-0.05855032172280601	1.0403123990377405	0.3521805038460349	-0.05664267663902092	0.4801765159376986	-0.353999332219385	0.6843777318435512	-1.1202168381656983	-0.9198223355347755	1.1424485463779475	0.263903745666792	1	0
COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O	0.8152163783280997	2.6710307158674116	4.7065165522558345	2.0703790287670936	0.5182442073467185	0.4819327201438925	-0.7917433913011273	-0.41233979266163806	0.9427113754419298	2.496062433768799	-1.4792839985861463	0.6512924397694726	-0.43557053184836425	0.08886445260467447	3.18999693175311	1	1
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1	-1.4989038250155138	-0.4514773100615506	-0.8539025858461218	-0.5652972886470015	-0.05052579172215296	1.4022359754604727	-0.14646086845724765	0.019967552253984572	-1.1878519369833076	-0.1832134948946456	0.8592237995304884	-0.642936173458498	-0.15373440900046034	-0.9209993010949147	-0.7842814623868949	1	1
C[N+]1(CC2CC2)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	1.1778388787794223	0.021506486139671134	0.7848768961634146	0.09362179070652231	0.8312820372677671	0.028555965756021866	0.3379199758397468	0.16054544398966955	0.4047202194942339	-0.08003371322433601	-1.0808243242500095	-0.35794246141714897	-0.5690042371873236	0.4740606523962303	-0.04421203425316742	0	0
CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1	-0.6914164939546495	-0.6613662843627764	-0.8753391254006346	-0.5652972886470015	0.2620851818123851	-1.0449910119288748	0.7675015579679579	0.7148393919607903	-0.5679842089341	-0.12534919504882783	0.20485039542506148	-0.44708429334572264	0.3723760167316552	-0.9209993010949147	-0.6097586232922523	1	1
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2	0.4822313706022402	-0.31715861647238436	-0.172744801690541	-0.5652972886470015	-0.5746823268608237	-0.2978035452272952	0.6460441154987772	-0.12296420489039284	1.0304703356347742	0.6177289463528853	0.6364775229981768	-0.2151973092502544	-0.8296999499251297	-0.12029896285025296	-0.5339367229603298	0	0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C	0.31552977671500515	-0.9928893134042781	-0.9038937343596739	-0.5652972886470015	0.6145226700029026	-0.5790764594592116	0.3904064159098503	0.2323393222855565	-0.7777639504364483	-0.08134946346438578	0.8507170225953677	-0.41772402127322983	-0.957094869191649	-0.05790732106081857	-0.28884931018943827	1	1
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	-1.747494757213881	-0.6307539680478041	-0.4444860731071991	-0.5652972886470015	-1.6756957487918733	-0.5494737874587863	0.05513474117125522	0.3136665435924384	-0.2970520524268083	-0.48809310783014126	0.07947020136260326	-0.058970776356934554	0.23976111625964452	-0.5683980979824597	0.1474187111775325	1	1
Cn1c(=O)c2c(ncn2C)n(C)c1=O	-1.7907765334513184	-0.4856300236642815	-0.8292720824409509	-0.5652972886470015	-4.453325280003514	-0.39340143837864944	0.09267426122614092	0.19840372340714282	-0.40504493705479927	0.4650093229740075	-0.5125613317419114	0.5096390838637137	1.8924892135765432	0.37012716227385273	-0.8489315342562566	1	1
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	-1.1878550531164604	1.1605417991771942	-0.0619310557428928	2.0703790287670936	-0.8150412224863471	-0.3036883810629318	0.6311990096951272	0.19774189813707307	-0.6179298559900751	2.5446018096954277	-1.254584093161409	0.6522471337195704	-0.04818861866203483	-0.9209993010949147	0.6381212031317227	0	0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1	-0.10403043712831292	0.23501683148332586	0.5655837850091379	-0.5652972886470015	-0.01971646647151226	0.1644455664262471	0.08034337559814152	1.7201947941108997	0.07414670520597957	1.111260075660736	-0.5089415717372958	0.42779687631092733	-0.39752028562514724	-0.4227619455627272	-0.10896463543403201	1	1
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1	0.7312170480310825	0.10619415453097318	-0.03734677860797653	-0.5652972886470015	1.33878313727773	0.6252727460147491	0.08165943808930824	0.7240007047806507	-0.010531057162233617	0.21975991316057014	-0.18982789207282658	-0.3975536407281408	-0.9462161165209106	0.4651422118557023	-0.10160262456793198	1	0
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O	-1.6319878788883557	0.6870206392550272	-0.15558364901768673	-0.5652972886470015	-2.6672741573595626	-0.30312447714657675	0.027378378440520722	0.5048563667765973	0.9711077844642004	1.1154871381291658	-0.291864564911693	0.38715723819812364	0.7851688395516223	1.4876552406774755	-0.008043583669308107	1	1
NCCCC(N)(C(=O)O)C(F)F	-0.5134671777309532	-0.09692034941856828	-0.45863221835386336	0.09362179070652231	1.9137039991998441	-0.15332332619796246	-0.8709313340278761	-0.6497439311188863	-0.6366608088417719	-0.8711896520318394	-1.27074807265763	-0.5006277831304263	3.225157176293207	-0.9209993010949147	-1.1654096037242627	1	1
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12	0.39678009378372076	-0.2279672753523407	0.21061304972789086	0.09362179070652231	-0.6598447848886528	0.20321940883225248	0.3215814225839192	0.2419968489320556	0.07871868830398081	0.033464046613004325	0.2912942257809934	-0.12443920914195757	-0.9441591495254598	0.6642837457437059	-0.7996590890288361	1	1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O	0.35369531692007156	2.2964813764354917	4.193645730532001	1.41145994941357	0.20910305613165	0.7085134582484879	-0.7855576481336952	0.23855344446836146	0.7645982474859467	2.921302175615178	-0.36788401573855334	-0.03716178285506271	-0.44385185770338204	0.08886445260467447	2.988665188396099	1	1
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	-1.7123471412552278	-0.10397618080080204	-0.7867446212954734	-0.5652972886470015	-0.6790656389398152	2.5613341706090336	-0.5389286713500352	-1.5210663630473762	-1.1661823379744938	-0.3880686304509105	0.20240780510544834	-0.13568714482521108	0.6823969508179628	-0.9209993010949147	-0.16005946185897496	1	1
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1	0.020858234102960782	0.09782470763893218	-0.005496909091810009	0.09362179070652231	0.8296816081125197	-1.2523303310255072	0.7834246102352916	-0.2042963853829306	-1.042586058266606	-0.32935629125094273	0.10294982873502458	0.8102452338105918	0.5207960143504939	0.843940488912716	0.13334838126636056	1	1
CN1CCN2c3ncccc3Cc3ccccc3C2C1	0.7839202665256743	-1.0339172387973434	-0.22125016137448325	-0.5652972886470015	-0.7950773276309115	0.6763302545093532	0.7185489565362275	-0.11113039150634092	2.324292368875632	-0.15566277976225476	1.3945930319360018	-0.5438434012196756	-0.9831993392437783	0.6987090035967932	-0.22546073614513348	1	0
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1	0.6535141271140061	0.7941600616616457	0.7628680324731971	0.09362179070652231	1.3145839976121256	-0.32803467193547187	0.3314079303500276	0.3756853710167059	-0.385512214305961	0.6096613728934254	-0.6868330160412612	1.262372116660453	-0.1999008876735028	-0.9209993010949147	0.36718571938665334	0	0
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21	-0.2112508598139058	1.076731989868095	0.43805273128570144	0.09362179070652231	-0.19346876573639302	0.8847171381559675	-1.3104275309767164	1.27558273943435	0.2422285246526588	0.4228845129170766	-1.3831093624277235	0.8964066090130474	0.4426329844499439	-0.1370286337988627	-0.7185106442194757	1	1
CNC1(C)C2CCC(C2)C1(C)C	0.73417915397812	-1.3858137385227516	-1.0366555721383797	-0.5652972886470015	0.06826697490590167	2.4467441812014923	0.5753940825507702	0.16094036504229817	1.1574353731828098	-0.4171546010454009	2.321241310240615	-1.1202168381656983	-1.3101440881490702	0.4651422118557023	-1.1242504308645958	1	1
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O	0.300017527446975	0.39527515426958565	0.23539316718465292	0.09362179070652231	-0.05840726120918448	-0.21671537677171254	-0.39369029927141247	-1.3750287709533067	-1.0129973545168867	-0.18090919023971153	0.19601609973898376	1.1281187788856482	0.20572972706549428	0.27799602187528416	-0.20945887471884242	1	1
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1	0.6091697148528379	-0.5524454894970691	-0.7321812258304865	0.09362179070652231	-0.6594005937994047	-1.4740186870901135	0.5597318083744045	0.29268034228596546	-1.064706709461031	-0.1376146881564766	-0.9366972816877245	-0.40410496731627715	-0.09358726305543938	-0.04791859375295598	0.3295288324152173	1	1
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	-0.38565877907643387	0.9554469514846937	0.8728497195271406	0.7525408700600461	-0.4434585918924661	-0.39428843995489454	0.1351003931186671	1.3172501547915694	-0.41576489238551056	2.62316562053598	-0.9665794080973715	1.79286863864444	-0.12310632947916922	1.407073434903836	0.9061713206208951	0	0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	-0.7436112464280646	-0.6646903894885106	-0.7507760723741608	0.09362179070652231	0.0753332306865505	-1.5244483794211037	0.7833862172041348	-0.1760282705703781	-1.1870854356200882	-1.3013494901954141	0.21527265406096277	-0.44650946358084337	2.0751309207699666	0.8251621135890027	-0.6994343196170285	1	1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1	0.7872911742546901	-0.6896103919669052	0.22526946039554724	-0.5652972886470015	-0.013257837144406967	-0.27504582585424203	0.7057011926761396	-0.34316567526918446	1.222528601131479	0.08953203770347762	0.3864291494526543	0.013897860297255616	-0.8066706925522478	-0.5700361073388686	0.18666336340280065	0	0
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1	-2.0140443323250663	-0.439264865917897	-1.088436298156397	-0.5652972886470015	-0.38923457135047224	-1.266040169826426	0.48430723370343015	-0.6474454274276834	-1.0780418324179923	-0.14313538384788826	0.7912667161777721	-0.4152908412385174	2.2322390029232864	0.3980109475798797	-0.5810515936272393	1	1
O=C(O)CCCCC1SCC2NC(=O)NC21	1.719725854599807	-0.0788671929629016	-0.09789519597815728	0.09362179070652231	2.051535596073422	-0.10777937119936104	-0.14740219065744156	0.17440320624774164	-1.385296709367137	-0.6491333963511794	-0.13701042562935556	0.1679123179440571	-0.818309637993155	-0.9209993010949147	-0.8006433335591461	1	1
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	-0.21296373930775672	-0.08975096702044488	0.5272713814987846	-0.5652972886470015	-0.00820725933263601	-0.4680188260241585	0.9206379968713208	0.34508471669348634	0.5969015696270982	0.9504092755458222	0.2670298235968478	-0.05736449959878969	-0.7793655560043142	-0.5117306914320559	1.1009888071563454	0	0
CC(C(O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O	1.340856710935113	-0.5155661782271203	-0.1114605227065315	0.09362179070652231	-0.3755225181459894	-1.3243026619795566	0.648029640221227	-0.2648777510844272	-0.3101385238490378	-0.2770460961740486	-1.3410728477986866	-0.8983996995832422	1.9633459614574116	0.8247815858740736	-0.6032434285872166	1	1
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C	-1.066259572995934	2.953901531998785	0.7331565543491939	1.41145994941357	-0.8271094143588528	0.48020341662178406	-1.5737923020692477	-3.0086695727456063	-0.0019634349405214468	2.1768268042954957	0.17185252694966713	1.1538513165815525	0.3820321243946093	1.773328865427384	0.6331745860649929	0	0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC	0.24491696330602086	0.8286662520968424	0.6756883131656806	-0.5652972886470015	-0.8252592216010042	0.5264863001624039	-0.1496161493401946	-0.09700406167493984	1.126673442814997	1.1592501446703434	0.5174467081314856	0.2509715044499492	-0.15951906208038305	-0.9209993010949147	-0.36315529840998617	1	1
CCC1(c2ccccc2)C(=O)NCNC1=O	-0.27564600376259524	-0.6109083068344505	-0.8361487346648859	-0.5652972886470015	-0.06399463424906122	-0.7718867058690675	0.25314547359855605	0.033827907742010235	-0.9853070905296426	-0.32072884520079137	-0.20152022729741798	0.31864806439967597	1.2289292778271896	-0.9209993010949147	-0.6361925739256471	1	1
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1	-0.17351636416181304	-0.822366222745363	-0.8300485395697074	-0.5652972886470015	-1.4460095718864556	1.2147964270820237	0.8098287518684307	-0.7002139255920339	2.397273052650785	1.0800035443913099	0.47440349459281633	-0.9920898485701481	-0.8268529483125185	2.3116888662996553	1.4633723683235287	0	0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC	0.4634481645406232	-0.9854269660916178	-0.9038937343596739	-0.5652972886470015	0.7579295857155708	-0.5499997240211826	0.3973897970373523	0.270586408653745	-0.7584752862113758	0.018486336370541128	0.854065568734486	-0.41494367761631706	-0.9439616965581232	0.40413984992272045	-0.08549404997208805	1	1
CNS(=O)(=O)CCc1ccc2[nH]c(C3CCN(C)CC3)cc2c1	1.201755554735071	-0.8016450893325642	0.2777193277278698	0.09362179070652231	0.05878286783997702	-1.3569064175458323	1.202466974601024	-0.30298492902004687	-0.2662762668710038	-0.7745418162172715	-0.3818430378226938	-0.7651159764092048	-0.7890777084750312	1.307586954195117	-0.4470957690192727	1	0
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C	-0.06589940865344406	1.834941147661274	1.3949320131237342	0.7525408700600461	-0.17336612519765704	-0.17430624689556842	0.04194466882994207	0.5687278327706812	-0.3834975091674949	2.1280174106743712	-0.8843587539406798	2.2608946303499002	-0.40304475731850503	0.10225349523988905	2.2771519746396165	1	0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	0.9033520575522856	-0.8214259649244546	0.45104507074628747	0.09362179070652231	-0.44854852024275405	-1.4829086442188015	1.322882706247243	0.8735533846703691	-0.013433943273234427	-0.7438375102202195	-0.4385831440281352	-0.7941810954893426	-0.5183290596318343	-0.5206491319725838	-0.4075972648613048	1	1
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1	1.9147968734054328	0.09687904016060254	-0.41222116220767746	0.09362179070652231	0.8580526135528904	0.39247009998354476	-0.3903498436593804	1.046221016675684	-1.6005417096529928	-1.2152490530301623	0.02486957715198747	-0.6384323284983222	0.14608590252267944	0.74119848853661	-0.5519055264868794	1	1
O=C(O)CCCCC1CCSS1	0.7974593463060905	-0.8027113020234661	-0.7138825086100691	0.09362179070652231	1.6458439118394657	-0.4648327063679606	0.37767088341290767	0.36718608752784304	-1.4212728373972057	-0.9716555238120617	0.050270986225846186	-0.5088308736970055	-1.0385078329447293	0.4170747291707606	-0.7528363791817143	0	0
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	1.2493432979009174	-0.9528381916801413	-0.22405996377915774	-0.5652972886470015	0.8243878756331591	-0.5692450623090018	0.707164634734864	0.0858650531069692	0.3607821996215527	0.0062588941747348074	0.5012331419284264	-0.09484490333962999	-0.8399139467567568	-0.5206491319725838	0.6364495063410627	0	0
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	-1.4262814181868675	-0.8415326194850372	-0.7072365112119763	-0.5652972886470015	-0.2852671166983682	-1.2574099742469589	0.32960283583505	0.21265073345776253	-0.9539696944171389	0.5789382599915668	0.49923451208323316	0.35628171108311263	-0.7635167715836406	-0.4227619455627272	-0.12868314406005693	1	1
O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O	-1.44014341773223	-0.09124956537063654	-0.4874824725577073	0.09362179070652231	-0.04947333633757561	-0.5083273437670974	-0.10676393891060099	-0.1569929999897461	-0.994632180140943	-0.9046140453001974	-0.8387431697735647	0.5316951075088389	1.1768693978287572	-0.9209993010949147	0.08625323533526785	1	1
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	-2.0509417121288545	1.931766706482214	1.0395954370334202	-0.5652972886470015	-1.6779252088640877	0.4705585896401245	-1.9172666873487878	-0.6143648208704563	-0.47075701229003364	0.5100163233607599	-1.1689471246033936	1.2853909856599377	1.372666351728855	1.8172315570371176	-0.031070196259803697	0	0
CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC	0.48720167803141773	0.5377066335211138	-0.34344740955102593	-0.5652972886470015	-0.36005636444338673	0.49588078490083604	0.5228062194201316	0.5142141644135197	1.6805238361061847	1.4988233058947433	0.5781987573959962	-1.1202168381656983	-0.5374565263596718	-0.5206491319725838	0.8481940050292625	1	1
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	-0.15149480090298872	0.4695359265344498	0.4107436989810732	0.09362179070652231	-0.7164302269769256	-0.7237892248878873	0.4185113465869879	-0.10309492816282775	-0.8642981281365113	0.7341754386489823	0.17771823342692528	1.1880163101225745	0.4939779996494672	0.27799602187528416	-0.11429526331320142	1	1
NC1CONC1=O	0.14020156835565709	-0.869879077697285	-0.833671432103409	-0.5652972886470015	1.254092556828366	-0.05246004560501294	0.25193489813868153	0.14179769457424518	0.6830444255037248	-1.0225797386364401	-0.0463620255541394	-0.24045444830868368	-0.035234981615864525	-0.9209993010949147	-1.7684872696386558	1	1
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1	0.16156906218505965	0.45568752924767164	0.22841414399131535	-0.5652972886470015	0.9329254273751295	1.0778818516575732	-1.7269754371172337	0.6942081120592454	0.3026210741247268	-1.2291373364804026	-1.6185522742435958	0.3388553720283391	1.6726175357889304	-0.9209993010949147	-0.7690018093487987	0	0
Cc1cccc(C)c1NC(=O)NCCCNC(C)C	0.48772257224277826	-0.6713334222135002	-0.6090174768504484	-0.5652972886470015	0.6380848550931623	0.4815478354922903	0.3604841489711006	-0.4365026744555038	-0.6860518313655386	0.1042677677591999	0.7430707912987652	-0.41368393728099945	-0.8129028086366036	-0.9209993010949147	-0.7779915735838837	1	1
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	-1.5182052068686207	0.1277278738330667	-0.16710385903745967	-0.5652972886470015	-0.008930421580435902	-1.1683574355746906	-0.4236299032920789	0.35987382073268015	-0.8542304028089057	0.5396766309678344	-1.152833020132574	-0.3023540351648756	1.597807838960631	-0.5683980979824597	0.044315537109528735	1	1
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	0.5615896787868992	-0.10233768764736732	-0.05075802234965135	-0.5652972886470015	-0.10287074628904336	-0.45433998911559853	0.2539520451748512	-0.4642073932884422	0.02364233969790562	-0.1549332673459265	0.4481893910669253	0.626083345120848	-0.16353853176655894	-0.9209993010949147	-0.11468712597195055	1	1
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	-0.3172451852326352	3.70969218943691	2.916821437962844	0.7525408700600461	-0.12879782807975457	0.28404296912477217	-0.874825178003533	-1.771586549342606	0.06583430017819963	4.050336240115296	0.59037748782018	1.4753039690814813	0.02860439876931036	5.204066575595688	1.9631704906101426	1	0
